ovoko_model_id,manufacturer,model,year_start,year_end
3539,Toyota,Innova I,2004,2008
3540,UAZ,Patriot 3163,2005,
3541,ZAZ,Sens,2002,2018
3542,Peugeot,Landtrek,2020,
3543,Renault,Kaptur,2016,
3544,Renault,Lodgy,2012,2015
3545,Renault,16,1965,1980
3546,Renault,Taliant,2021,
3547,Renault,Duster II,2021,
3548,LDV,Convoy,1984,2006
3549,Lexus,LX IV J300,2021,
3550,Lexus,RX V,2022,
3551,Honda,BR-V,2015,2021
3552,Honda,BR-V,2021,
3553,Honda,Mobilio,2014,
3554,Honda,NSX II,2016,2022
3555,Great Wall,Voleex C30,2010,2016
3556,Mitsubishi,Xpander,2017,
3557,Audi,Quattro,1980,1991
3558,Suzuki,APV,2004,
3559,Suzuki,Ertiga NC,2018,
3560,Suzuki,SX4 S-Cross,2021,
3561,Suzuki,S-Presso,2019,
3562,Suzuki,Super Carry,1985,1997
3563,Opel,Rocks-e,2021,
3564,Chery,Q22,2007,
3565,Hyundai,Grandeur / Azera IG,2016,2022
3566,Isuzu,MU-X II,2020,
3567,Lincoln,Nautilus,2018,2023
3568,Geely,Emgrand EC7,2009,
3569,Geely,TX4,2007,2010
3570,Fiat,500,1957,1975
3571,Fiat,Regata,1983,1990
3572,Fiat,Talento,1989,1994
3573,Tata,Safari Storme,2012,2019
3574,Mitsubishi,L200,1978,1986
3575,Wartburg,Wartburg 353,1966,1988
3576,Lotus,Emira,2022,
3577,Nissan,Elgrand,2002,2004
3578,Ford,Maverick,2021,
3579,Subaru,Crosstrek II,2017,2023
3580,Ford,Explorer V,2011,2019
3581,Bollore,Bluecar,2011,
3582,Mercedes-Benz,AMG GT C192,2023,
3583,Mercedes-Benz,EQE x294,2022,
3584,Acura,RDX II,2012,2018
3585,Aston Martin,Vanquish Zagato,2017,
3586,Volkswagen,Teramont,2017,
3587,Volkswagen,Lamando,2014,2022
3588,Volkswagen,Tharu,2018,
3589,Maserati,GranTurismo II,2023,
3590,Ferrari,Purosangue,2022,
3591,BMW,M2 G87,2022,
3592,Smart,#1,2023,
3593,Peugeot,308cc,2009,2015
3594,Mercedes-Benz,S Z223 Maybach,2021,
3595,Audi,S5 F5,2016,
3596,Fisker,Ocean,2022,2024
3597,Volvo,EX30,2024,
3598,BMW,iX3,2020,2025
3599,GAZ,M-20,1952,1958
3600,Dodge,RAM 1500 DS,2009,
3601,Dodge,RAM 1500 DR,2002,2009
3602,Dodge,RAM 2500 DR,2002,2009
3603,Dodge,RAM 3500 DR,2002,2000
3604,Chevrolet,Corvette C6,2004,2007
3605,Chevrolet,Corvette C7,2014,2019
3606,Chevrolet,Corvette C8,2020,
3607,GMC,Envoy,2002,2008
3608,MPM Motors,Erelis,2011,2018
3609,Mitsubishi,Colt VII,2023,
3610,Microcar,Flex,2015,2019
3611,Microcar,Ligier,2015,
3612,XPeng,G9,2022,
3613,Voyah,Free,2021,
3614,Volkswagen,Multivan T7,2021,
3615,Rolls-Royce,Phantom VIII,2017,
3616,Toyota,Land Cruiser J250,2024,
3617,JAC,J6,2011,
3618,BMW,i5 G60,2023,
3619,Buick,Enclave I,2007,2017
3620,Buick,Enclave II,2017,
3621,MG,MG3 II,2011,2024
3622,MG,MG3 III,2024,
3623,MG,MG3 I,2008,2011
3624,Audi,Q6 e-tron,2024,
3625,Audi,A4 Allroad B8,2008,2016
3626,BMW,X2 U10,2023,
3627,Citroen,e-C3,2024,
3628,Fiat,600,2023,
3629,Ford,Mustang VII,2023,
3630,Ford,Transit Courier II,2023,
3631,Ford,Transit Courier II,2023,
3632,Ford,E-Transit,2020,
3633,Ligier,Myli,2023,
3634,Alpina,B3 E92,2007,2013
3635,Mercedes-Benz,W120,1953,1962
3636,Grecav-EKE,Sonique,2010,2013
3637,Ligier,X-Pro,2005,2011
3638,KIA,EV9,2023,
3639,Jeep,Grand Wagoneer,2021,
3640,Mini,F66,2024,
3641,Volvo,C303,1974,1984
3642,Aixam,Minauto,2018,
3643,KIA,Carens IV,2022,
3644,Cadillac,Escalade IV,2014,2020
3645,Alfa Romeo,Junior,2024,
3646,Ford,Focus ST,2005,2009
3647,Lada,Kalina II,2013,2018
3648,Nissan,Bluebird Sylphy II,2006,2012
3649,Volkswagen,PASSAT B9,2023,
3650,BYD,Seal U,2024,
3651,Maxus,V90,2023,
3652,Mazda,CX-50,2022,
3653,Lexus,LBX,2024,
3654,Alpina,B8,2021,
3655,Lotus,Eletre,2024,
3656,Aston Martin,DB12,2023,
3657,Volkswagen,Cross Touran II,2015,
3658,Audi,Q4 e-tron,2021,
3659,Jeep,Cherokee IV KK,2008,2013
3660,Lucid,Air,2021,
3661,Toyota,C-HR II,2023,
3662,Cupra,Terramar,2024,
3663,Ford,Mondeo MK VI,2022,
3664,Skoda,Kodiaq II,2024,
3665,Mitsubishi,Lancer Evolution X,2008,2014
3666,Honda,CR-V,2022,
3667,Honda,e:Ny1,2023,
3668,Renault,Scenic E-Tech V,2023,
3669,Subaru,BRZ,2021,
3670,Great Wall,Ora 03,2020,
3671,Peugeot,3008 III,2023,
3672,NIO,ES7,2022,
3673,Dacia,Duster III,2024,
3674,Mini,Countryman U25,2023,
3675,Isuzu,Axiom,2001,2004
3676,Subaru,Impreza VI,2023,
3677,Toyota,Corona T140,1983,1987
3678,Seres,SF5,2019,
3679,Ford,Transit Custom II,2023,
3680,Volkswagen,Taos,2021,2024
3681,Volkswagen,Tayron I,2018,2022
3682,Volkswagen,Tayron X,2020,2022
3683,Volkswagen,Tayron II,2024,
3684,Skoda,Elroq,2024,
3685,ORA,Funky Cat,2021,
3686,NIO,ES8,2018,2023
3687,NIO,ES8,2023,
3688,Lincoln,Corsair,2019,
3689,BMW,M5 G90,2024,
3690,Hyundai,Santa Fe V MX5,2023,
3691,Acura,TLX,2014,2020
3692,Acura,TLX,2020,
3693,Cadillac,CT5 ,2019,
3694,Ferrari,512 TR,1992,1994
3695,BMW,X3 G45,2024,
3696,Porsche,Panamera (976),2024,
3697,Subaru,Crosstrek III,2024,
3698,LEVC,TX,2017,
3699,Renault,Master IV,2024,
3700,Forthing,4 U-Tour,2022,
3701,DFSK,4 U-Tour,2022,
3702,BAIC Beijing,X7,2020,
3703,KG Mobility,"Torres (U100, J100)",2022,
3704,Lamborghini,LP 640-4,2023,
3705,Volkswagen,Grand California,2019,
3706,Dacia,Lăstun,1988,1991
3707,Dacia,Sandero II,2012,2020
3708,Dacia,Duster Oroch,2015,
3709,BMW,1 F70,2024,
3710,Cupra,Tavascan,2023,
3711,BYD,Han,2020,
3712,Zhidou,D2S,2014,2020
3713,Zhidou,D3,2017,2019
3714,DFSK,Dongfeng Sokon C37,2009,
3715,Mercedes-Benz,G W464,2022,
3716,Mercedes-Benz,G W465,2024,
3717,Suzuki,Swift IV,2023,
3718,Porsche,Macan (95C),2024,
3719,Lamborghini,Revuelto,2023,
3720,NIO,EL6,2023,
3721,Mini,F65,2024,
3722,Mini,F67,2024,
3723,KG Mobility,Tivoli XLV,2015,
3724,Rolls-Royce,Spectre,2023,
3725,BMW,iX2 (U10),2024,
3726,Ford,Fiesta ST,2013,2017
3727,Renault,Rafale,2024,
3728,BYD,Yuan,2015,
3729,Oldsmobile,Silhouette,1997,2004
3730,Mercedes-Benz,CLA C174 C178,2025,
3731,Fiat,Topolino,2023,
3732,BAIC Beijing,BJ40,2024,
3733,BAIC Beijing,X3,2016,2018
3734,BAIC Beijing,X3,2019,
3735,BAIC Beijing,X5,2015,2018
3736,BAIC Beijing,X5,2019,
3737,Mercedes-Benz,S AMG W220,,
3738,BYD,Seal,2022,
3739,Mitsubishi,Eclipse (D21A/D22A/D27A),1989,1994
3740,Polestar,4,2023,
3741,Mini,Electric (Cooper SE),2020,
3742,Scion,iA,2016,
3743,Scion,iA,2016,
3744,Scion,iM,2016,
3745,Scion,iQ,2012,
3746,Zhidou,Rainbow,2024,
3747,BYD,Dolphin,2021,
3748,Alpina,B7 G12,2016,2022
3749,KIA,K4,2024,
3750,Toyota,Camry IX XV80,2024,
3751,BYD,Sealion 7,2024,
3752,Dodge,RAM 2500 DS,2010,2018
3753,GMC,Sierra GMT 900,2007,2013
3754,Audi,Q3,2025,
3755,KIA,EV3,2024,
3756,Volkswagen,Virtus,2018,
3757,Alpine,A390,2025,
3758,Chery,Tiggo 7,2016,2020
3759,Chery,Tiggo 7,2020,
3760,Chery,Tiggo 5x,2025,
3761,Mini,Cooper E,2023,
3762,Chery,5/C5,2022,
3763,Audi,A5,2024,
3764,McLaren,F1,1992,1998
3765,Audi,A6 etron 85E,2024,
3766,XPeng,G6,2023,
3767,Ineos,Grenadier,2022,
3768,Honda,Ascot,1989,1993
3769,Honda,Ascot (CE),1993,1997
3770,Honda,Ascot Innova,1992,1996
3771,Chery,7,2023,
3772,Forthing,T5,2020,2025
3773,FSC Żuk,A11B/A111,1976,
3774,ZSD,Nysa,1959,1994
3775,Trabant,1.1,1989,1991
3776,Landwind,X6,2001,2009
3777,Renault,Mégane Renault Sport III (IV Based),2017,2023
3778,Moskvich,2140,1976,1988
3779,Mazda,CX-80,2024,
3780,Cadillac,Seville,1986,1991
3781,Mitsubishi,L300,1979,1986
3782,Bentley,T2,1977,1980
3783,Great Wall,Wey 03 Latte Coffee,2024,
3784,De Tomaso,Pantera,1971,1992
3785,Subaru,Forester SL,2025,
3786,Volvo,EX90,2024,
3787,Volvo,EX40,2024,
3788,Renault,Symbioz,2024,
3789,Mercedes-Benz,W120/W121,1953,1962
3790,Mercedes-Benz,W121 SL,1955,1963
3791,GMC,Sierra 2500,,
3792,Volvo,EC40,2024,
3793,BYD,T3,2020,
3794,Lexus,ES 300h (7th Gen),2018,2025
3795,Dodge,Hornet,2022,
3796,Koenigsegg,Jesko,2021,
3797,Chery,C9/9,2022,
3798,Opel,Frontera,2024,
3799,Mini,Aceman,2024,
3800,Dacia,Bigster R1310,2024,
3801,Honda,Airwave,2005,2010
3802,Tesla,Model Y Juniper,2025,
3803,Tesla,Model S Plaid,2021,
3804,Tesla,Model 3 Highland,2024,
3805,BAW,Yuanbao,2021,
3806,DR Automobiles,DR5,2007,2020
3807,DR Automobiles,DR5 Second Generation,2020,
3808,Peugeot,5008 III,2024,
3809,Skoda,100,1969,1977
3810,Skoda,110,1969,1980
3811,Citroen,C3,2024,
3812,Citroen,C3 Aircross,2024,
3813,Vauxhall,Frontera,2024,
3814,Audi,A6 S6 C9 4L,2025,
3815,BMW,iX3 NA5,2025,
3816,Ford,Ranchero VII,1977,1979
3817,Ford,Capri EV,2024,
3818,Ford,Explorer EV,2024,
3819,MG,Cyberster,2023,
3821,Alpine,A290,2023,
3822,Opel,Grandland X,2024,
3823,Smart,#3,2023,
3824,Renault,5 E-Tech,2024,
3825,DR Automobiles,DR 6.0 ,2022,
3826,AMC,Concord,1977,1983
3827,AMC,Spirit,1978,1983
3828,Chrysler,Laser,1984,1986
3829,GMC,Suburban VIII,1992,1999
3830,Pontiac,6000,1981,1991
3831,Toyota,Yaris GR,2020,
3832,DFSK,E5,2023,
3833,BYD,Song Plus,2020,
3834,DR Automobiles,DR 3.0,2020,
3835,GMC,Sierra IV,2019,
3836,GMC,Sierra III,2015,2018
3837,Toyota,Sai,2009,2017
3838,Subaru,Exiga,2008,2018
3839,Proton,Waja / Impian,2000,2011
3840,MG,MBG,1962,1980
3841,Triumph,Acclaim,1981,1984
3842,Citroen,DS9,2020,2024
3843,Renault,SM5,2009,2019
3844,Toyota,Hilux IX,2025,
3845,Leapmotor,B10,2025,
3846,Lexus,RC F,2014,
3847,Mazda,6e,2024,
3848,Vauxhall,Vivaro B,2014,2018
3849,Vauxhall,Vivaro C,2019,
3850,Vauxhall,Astra L,2021,
3851,Rivian,EDV 500 700 900,2021,
3852,Sportequipe,7,2022,2024
3853,Sportequipe,7 GTW,2024,
3854,Sportequipe,6,2022,2024
3855,Sportequipe,6 GT,2024,
3856,Smart,#5,2024,
3857,Cadillac,Optiq,2024,
3858,Hyundai,Ioniq 9,2025,
3859,KIA,EV5,2023,
3860,KIA,EV2,2026,
3861,Mercedes-Benz,GLB X244,2026,
3862,Chevrolet,Equinox I,2005,2009
3863,Chevrolet,Equinox II,2010,2017
3864,Chevrolet,Equinox III,2018,2024
3865,Chevrolet,Equinox IV,2025,
3866,KIA,EV4,2025,
3867,Volkswagen,L80,1994,2000
3868,BMW,2 F74 F78,2024,
3869,KIA,PV5 Passenger,2025,
3870,KIA,PV5 Cargo,2025,
3871,Lynk & co,02 E335 Z20,2024,
3872,Lynk & co,08,2023,
3873,Maserati,GranCabrio M189,2024,
3874,Nissan,Micra K15,2025,
3875,Citroen,C5 Aircross II,2025,
3876,Volvo,ES90,2025,
3877,Nissan,Z RZ34,2023,
3878,Nissan,300ZX Z32,1989,2000
3879,Nissan,300ZX Z31,1983,1989
3880,Nissan,280ZX S130,1979,1983
3881,GAZ,Volga 3102,1982,2009
3882,Zeekr,001,2021,
3883,Zeekr,7X,2024,
3884,Zeekr,X,2023,
3885,TYN-e,TX1-e,2024,
3886,TYN-e,TX2-e,2024,
3887,TYN-e,TX7-e,2024,
3888,Togg,T10X,2023,
3889,Togg,T10F,2025,
3890,StreetScooter,Work Kasten,2014,2020
3891,StreetScooter,Work Pritsche,2014,2020
3892,StreetScooter,Work L Kasten,2016,2020
3893,StreetScooter,Work L Pritsche,2016,2020
3894,Leapmotor,C10,2024,
3895,Leapmotor,T03,2020,
3896,Mercedes-Benz,LK,1984,1996
3897,Audi,Q5 SQ5 GU,2025,
3898,Jaecoo,5,2025,
3899,Jaecoo,8,2023,
3900,Omoda,7/C7,2024,
3901,RAF,2203,1976,1997
3902,Volkswagen,T-Roc,2025,
3903,Fiat,Grande Panda,2025,
3904,Izh,2715,1972,2001
3905,Mercedes-Benz,GLC X540,2026,
3906,Maxus,G10,2014,
3907,EVO,3,2020,
3908,Hyundai,Inster,2024,
3909,Lotus,Emeya,2024,
3910,Maxus,Mifa 9,2022,
3911,Moskvich,408,1964,1975
3912,Ram,1500 DJ DS,2013,2018
3913,MG,MGS5 EV,2024,
3914,MG,MGS6 EV,2025,
3915,Foton,Tunland V7 V9,2023,
3916,KG Mobility,Musso,2024,
3917,Senova,X25,2015,2020
3918,Chery,E5,2023,
